51238.032064641324,-4978.1181371228895,-3670.6530033703716
X,Y,Z
51327.35246876709,-4989.882356900926,-3676.527771371639
X,Y,Z
51401.12318277721,-4999.5732807986105,-3681.37899683484
X,Y,Z
51489.24170433174,-5011.119176591631,-3687.172817164141
X,Y,Z
51581.533862868375,-5023.177278763198,-3693.2400008541467
X,Y,Z
51668.69953255369,-5034.533209239151,-3698.96920864642
X,Y,Z
51761.89193501812,-5046.639696460837,-3705.0935235802795
X,Y,Z
51844.209817147545,-5057.303912089262,-3710.5023389019284
X,Y,Z
51919.48227617868,-5067.031253484348,-3715.4475371421713
X,Y,Z
51994.92770396716,-5076.757922431488,-3720.403452380315
X,Y,Z
52083.82591685063,-5088.1895388286775,-3726.2422513975457
X,Y,Z
52162.34695522428,-5098.260396049325,-3731.3987750493548
X,Y,Z
52242.80463732334,-5108.554169771452,-3736.6818105873704
X,Y,Z
52319.239778039286,-5118.309553355955,-3741.7001070891515
X,Y,Z
52395.00800965413,-5127.957112584822,-3746.6740429535726
X,Y,Z
52474.44175406368,-5138.047266479794,-3751.888003281662
X,Y,Z
52555.49997600107,-5148.318468825492,-3757.2079763704833
X,Y,Z
52642.94580655875,-5159.3706142176725,-3762.9465009489145
X,Y,Z
52725.84597646723,-5169.82116407307,-3768.3860932889393
X,Y,Z
52807.173184056985,-5180.047998852135,-3773.721903058568
X,Y,Z
52896.17537995989,-5191.21132610822,-3779.5606268493007
X,Y,Z
52972.919289485864,-5200.8132886621515,-3784.5946620596
X,Y,Z
53064.10637755701,-5212.193881912071,-3790.575504284987
X,Y,Z
53147.203233906395,-5222.538085365061,-3796.025176008635
X,Y,Z
53228.948956324864,-5232.68947256963,-3801.385748222981
X,Y,Z
53309.98083238427,-5242.728315966712,-3806.699044995041
X,Y,Z
53388.40672451639,-5252.421848031732,-3811.841040872192
X,Y,Z
53490.11022171952,-5264.959927411491,-3818.5086446049236
X,Y,Z
53572.36403320992,-5275.07358379876,-3823.9006744842186
X,Y,Z
53652.038496958165,-5284.847596356813,-3829.1232323699965
X,Y,Z
53730.73075374491,-5294.479593049337,-3834.2810482194323
X,Y,Z
53824.59867900896,-5305.941410800349,-3840.4330955357873
X,Y,Z
53903.87695768022,-5315.598522589513,-3845.628588270783
X,Y,Z
53984.3596119355,-5325.380829751067,-3850.9026884667114
X,Y,Z
54063.40936920025,-5334.968102629534,-3856.082588775629
X,Y,Z
54161.68452849976,-5346.858552210106,-3862.5218918577625
X,Y,Z
54242.50537512849,-5356.613779057956,-3867.817232786529
X,Y,Z
54325.64571774736,-5366.627194586628,-3873.264278694835
X,Y,Z
54410.629728750944,-5376.840103708613,-3878.8318498644685
X,Y,Z
54493.01499482301,-5386.7192081017665,-3884.2289222232134
X,Y,Z
54573.758018710985,-5396.381103556677,-3889.518199581917
X,Y,Z
54657.01709178956,-5406.323314897247,-3894.972092231136
X,Y,Z
54736.432958317004,-5415.787204474279,-3900.1740505839252
X,Y,Z
54833.81157324371,-5427.366206505539,-3906.5524021943356
X,Y,Z
-0.16237984906575498,0.11907683988472377,6.355557558054891
X,Y,Z
-0.06304800649226877,0.1708120781058905,7.27946678001071
X,Y,Z
-0.07116567298518395,0.2689345824844629,8.199694783198249
X,Y,Z
-0.13525126055637435,0.33896862675427664,9.100876641209867
X,Y,Z
-0.24250767052317942,0.36567387460336764,10.091933426165024
X,Y,Z
-0.19035325236819323,0.4209813854455049,11.089808025653145
X,Y,Z
-0.17039314432893085,0.4117137307459773,12.075071204458784
X,Y,Z
-0.16376264786930442,0.5084386755071435,13.01257667399574
X,Y,Z
-0.1839491420383009,0.5159334049050481,13.982187397507856
X,Y,Z
-0.19107619131073092,0.5572833793229856,15.009800599056272
X,Y,Z
-0.20847823665241313,0.5550218753238217,15.848445271042552
X,Y,Z
-0.15838646845172316,0.43665387978798126,16.82763440819136
X,Y,Z
-0.11944732199252597,0.423936766114863,17.823195303499116
X,Y,Z
-0.17129061719378974,0.35709966703993223,18.773130519785077
X,Y,Z
-0.20140331459127878,0.37809081252544546,19.741603337978987
X,Y,Z
-0.2187860207375648,0.4175190961795676,20.70733247102927
X,Y,Z
-0.19581942171870315,0.44941439446047576,21.63773462022948
X,Y,Z
-0.25820226046976086,0.49613880367088137,22.6179878743264
X,Y,Z
-0.25279802627514264,0.4997657346580121,23.548818970048977
X,Y,Z
-0.24359774507221144,0.35283649465602857,24.520629476189338
X,Y,Z
-0.24521725664761854,0.3680438395005853,25.43727181324219
X,Y,Z
-0.25057831886327053,0.381181931025497,26.321140873657626
X,Y,Z
-0.23776203084380787,0.368855414352595,27.18117112940881
X,Y,Z
-0.2549409675163644,0.2796989424297627,28.074798343719216
X,Y,Z
-0.24406612359317922,0.28710813376636046,28.90582858302481
X,Y,Z
-0.25498043659751857,0.29641969614798475,29.736701906826145
X,Y,Z
-0.26435350706537375,0.3154854552700863,30.60488750664844
X,Y,Z
-0.242483148385228,0.3217433135221797,31.465299446237314
X,Y,Z
-0.17704512164524777,0.46764515943224133,32.163021511039055
X,Y,Z
-0.230908476489374,0.5137420278970591,33.11472755230339
X,Y,Z
-0.24121407558389377,0.5224478352724138,33.91975260167801
X,Y,Z
-0.2466582144374636,0.5358768980318828,34.776677860787096
X,Y,Z
-0.24690109451904335,0.5774349702300078,35.65823014840831
X,Y,Z
-0.2491340592207413,0.5441732856032642,36.60728194353191
X,Y,Z
-0.2303044540109391,0.5993240279720267,37.434171347823906
X,Y,Z
-0.24358864213452616,0.6065557442940563,38.24785354152635
X,Y,Z
-0.2377707135068705,0.6165460057402828,39.07470714112767
X,Y,Z
-0.23903486835629653,0.6357185235272056,39.86718134082978
X,Y,Z
-0.22450250611134084,0.6482832110085445,40.693775601306236
X,Y,Z
-0.15393199719297046,0.5623547643641981,41.50340914735488
X,Y,Z
-0.16472003983469513,0.567653905224533,42.30454134101027
X,Y,Z
-0.12413430803519816,0.5464576263236076,43.106651309416826
X,Y,Z
-0.0982604966370978,0.5474311676443139,43.92962415078586
X,Y,Z
-0.12471663016826007,0.5841983681722485,44.88399106385833
X,Y,Z
-0.12305978442820922,0.6254211780791844,45.705137259347
X,Y,Z
-0.10917776747517664,0.6404907225100842,46.53539205396708
X,Y,Z
-0.09403308024575505,0.679702661559459,47.37823293824254
X,Y,Z
-0.09930187188672727,0.6375764565465482,48.02870931377533
X,Y,Z
-0.10458136191737649,0.5855072371753366,48.66266845465526
X,Y,Z
-0.09418712279080506,0.5259024429787373,49.125829228601006
X,Y,Z
-0.07175128620860884,0.4623165780289441,49.57910562667369
X,Y,Z
-0.06709061748432264,0.4170468030615414,49.75822386263942
X,Y,Z
-0.047527781140218564,0.39534980741455195,49.777775625965226
X,Y,Z
-0.08606325856663208,0.38605196002119635,49.59019959244364
X,Y,Z
-0.11245169256212256,0.3436780565471217,49.1971129962409
X,Y,Z
-0.17360903505061276,0.4056984787648982,48.78473762024278
X,Y,Z
-0.23790924072735595,0.41541068646855117,48.45133907539778
X,Y,Z
-0.2934337029222057,0.47206788812005535,48.183577185000416
X,Y,Z
-0.31369248853020504,0.4845976569385147,48.01028126340539
X,Y,Z
-0.34140698273573844,0.5256586382798086,47.855964430957755
X,Y,Z
-0.33800168649386747,0.5332892467920403,47.736948480528376
X,Y,Z
-0.3434975025574665,0.567398533888325,47.65190299098649
X,Y,Z
-0.3358132244098257,0.6024793162611132,47.58945255792628
X,Y,Z
-0.3157611016674133,0.6355474842516634,47.53333339140167
X,Y,Z
-0.2984526703622768,0.6705160250014308,47.47966677946886
X,Y,Z
-0.2839629450857487,0.7317088710464028,47.429679594450434
X,Y,Z
-0.26360776005168207,0.7938426517547919,47.38730190297169
X,Y,Z
-0.24117030247605717,0.8594088457469844,47.36086199597445
X,Y,Z
-0.21881549780928236,0.9234632004160441,47.3256809718867
X,Y,Z
-0.19895133994525013,1.0049861333193069,47.29139121433265
X,Y,Z
-0.1813346907586344,1.1069533471485393,47.25287660118942
X,Y,Z
-0.16564865382823737,1.2131468178199525,47.213588854038385
X,Y,Z
-0.15560909036083398,1.3260085910814972,47.18235391081294
X,Y,Z
-0.15189748561864758,1.4474986315206515,47.15783362080807
X,Y,Z
-0.15544061817192756,1.5994542851001514,47.14004052607707
X,Y,Z
-0.15837993456367502,1.7603034284509378,47.13641282533004
X,Y,Z
-0.1584509090272285,1.9269267768599077,47.13513278563519
X,Y,Z
-0.15865519237607253,2.105305256730907,47.13925324445811
X,Y,Z
-0.15846324868496797,2.2955510413238214,47.139941181886776
X,Y,Z
-0.16200466666051605,2.504099535776317,47.148040480096206
X,Y,Z
-0.16234973427897226,2.719414965148639,47.1529347142911
X,Y,Z
-0.16307298032253245,2.9460363784311676,47.1481419271782
X,Y,Z
-0.1643397664132466,3.2104229542170337,47.144345107115456
X,Y,Z
-0.1615213802072085,3.4498286422956195,47.153169420605295
X,Y,Z
-0.15378184831860056,3.7012725499534547,47.17157584518348
X,Y,Z
-0.14799272741304903,3.969337892148733,47.188462630478504
X,Y,Z
-0.14578869142028592,4.2495340430603745,47.19239293795177
X,Y,Z
-0.1492251692663414,4.567956045686822,47.19379849760699
X,Y,Z
-0.1477818822542158,4.869681032955295,47.19696604262175
X,Y,Z
-0.14307913243745782,5.188608797645078,47.20251680533366
X,Y,Z
-0.1409974420260805,5.529356086828814,47.20121499444994
X,Y,Z
-0.1360123049661843,5.848614058514766,47.19972416322005
X,Y,Z
-0.141675029430092,6.227764858216335,47.18318040807298
X,Y,Z
-0.13584207620177688,6.621282885338928,47.16981513119794
X,Y,Z
-0.12699566726860712,7.016160419413369,47.163723026574324
X,Y,Z
-0.11663159079575207,7.47838865163962,47.15144400780794
X,Y,Z
-0.09686343105535347,7.929388582352267,47.14767575090656
X,Y,Z
-0.07814490101189725,8.427204004079629,47.154145637910574
X,Y,Z
-0.08415800101655288,8.88672983901953,47.13108862006453
X,Y,Z
-0.07422364446706586,9.400538971372585,47.12563057639038
X,Y,Z
-0.052243813749929036,9.935768242243789,47.127901172561764
X,Y,Z
-0.03112362891839468,10.422110168612287,47.13572964113009
X,Y,Z
-0.020365140773856327,10.937506443711179,47.129443728423176
X,Y,Z
0.007997873907420489,11.45321660175366,47.12849399783923
X,Y,Z
0.036623807605405845,12.00255186323956,47.131313943966
X,Y,Z
0.0780551023286855,12.580192615726734,47.129423639631476
X,Y,Z
0.11368831294075883,13.177315603572525,47.12820687621949
X,Y,Z
0.15186341317920127,13.833726916295658,47.13314072373645
X,Y,Z
0.2084291218242431,14.484572094377654,47.130163749867485
X,Y,Z
0.24848776383045743,15.126873778091365,47.1239709164285
X,Y,Z
0.28452490516016826,15.843965785241288,47.12875519168155
X,Y,Z
0.35728281771848175,16.560091569104127,47.12801483074635
X,Y,Z
0.3999841914290343,17.22262535419608,47.13402635776004
X,Y,Z
0.4577498144912362,17.976683655291495,47.14214753132364
X,Y,Z
0.5215532861016173,18.6915604435679,47.14858982923285
X,Y,Z
0.5794962912825153,19.43319797836761,47.15293997632022
X,Y,Z
0.640659602954762,20.165055187566836,47.15868658484618
X,Y,Z
0.7119680829434011,20.90186692258355,47.173608783479956
X,Y,Z
0.8007827938385451,21.7155321698995,47.1600214122604
X,Y,Z
0.8695555360671139,22.49926443854341,47.15711184063051
X,Y,Z
0.9407071916717826,23.279098296923156,47.14627723994539
X,Y,Z
1.019207533094882,24.082184845116426,47.14163380121774
X,Y,Z
1.0987887266378806,24.91295341918695,47.13161969143596
X,Y,Z
1.182100804728561,25.757760478740806,47.122632708667524
X,Y,Z
1.282082412579101,26.652442718408743,47.12467974456977
X,Y,Z
1.363944394564093,27.551541712558812,47.12941202996202
X,Y,Z
1.4635987740252658,28.42708972554755,47.14045339629053
X,Y,Z
1.571102303027143,29.32273061353396,47.146593722819894
X,Y,Z
1.6927912178257918,30.22814613908127,47.148111660636744
X,Y,Z
1.834984213938157,31.245371991711195,47.15031681061058
X,Y,Z
1.9666096988609407,32.206904413486235,47.16481521887445
X,Y,Z
2.1264268324065023,33.19751781059261,47.164265713825614
X,Y,Z
2.3051576461990373,34.18573989229006,47.166602199246206
X,Y,Z
2.4925840941699655,35.189741528894565,47.166408015253545
X,Y,Z
2.6887303684348245,36.139254374679545,47.15874044865903
X,Y,Z
2.901924985239078,37.12699669968992,47.15464910706295
X,Y,Z
3.1329240955428928,38.16074679855502,47.14261996484354
X,Y,Z
3.396005009920663,39.19785558205954,47.11802795868658
X,Y,Z
3.667804046197334,40.26088308654445,47.10841577047872
X,Y,Z
3.9141272753726533,41.345564882312125,47.104619176241386
X,Y,Z
4.182301172256579,42.387400747642474,47.09455456520517
X,Y,Z
4.439239224013888,43.510270751443336,47.094851068349165
X,Y,Z
4.712889831409277,44.592040720759655,47.087602184650194
X,Y,Z
5.008533780768675,45.74968516006109,47.08303909054712
X,Y,Z
5.319596658243461,46.85471512564438,47.06345182292451
X,Y,Z
5.629521271528042,48.0948582992328,47.05464452339841
X,Y,Z
5.975812955509783,49.34494226458103,47.04624434512992
X,Y,Z
6.330032614843715,50.581079507118226,47.0342287190989
X,Y,Z
6.6551177884902275,51.7641191043517,47.02650343381756
X,Y,Z
7.009757634576522,52.938728784644525,47.018586218085886
X,Y,Z
7.3609787058255565,54.15284446909562,47.005738309306935
X,Y,Z
7.732901181095522,55.35012666111175,47.004457955696964
X,Y,Z
8.089746872848005,56.60122807146139,46.993955983466705
X,Y,Z
8.478952995631854,57.834341455651604,46.99109557500487
X,Y,Z
8.895898620861482,58.99459540897571,46.956405508247286
X,Y,Z
9.315756553470488,60.218008771046804,46.95372827557362
X,Y,Z
9.755298986072441,61.522039484062695,46.93246241270532
X,Y,Z
10.210572855096851,62.831287059267865,46.91270820321207
X,Y,Z
10.683970710392696,64.20896059861826,46.905636830214064
X,Y,Z
11.154911910532624,65.55227578245133,46.898050826378004
X,Y,Z
11.629997711903847,66.82176767883905,46.89157915058055
X,Y,Z
12.156389492273663,68.13731387609582,46.8919496838022
X,Y,Z
12.683540541730842,69.4420633699679,46.90776172316925
X,Y,Z
13.217961539116878,70.68507917940157,46.906332940737165
X,Y,Z
13.746811493049096,71.9768486316805,46.89278147245347
X,Y,Z
14.301489311565042,73.27407573439612,46.89004181360795
X,Y,Z
14.857195652071754,74.49016965667197,46.89271813306964
X,Y,Z
15.474820417381672,75.80174762763559,46.894458952332236
X,Y,Z
16.1215892729534,77.10730609442828,46.89399718188181
X,Y,Z
16.73269134607496,78.36942614557587,46.91651612780732
X,Y,Z
17.34621529439083,79.59889958726038,46.919348057531714
X,Y,Z
17.98594506491752,80.8355148063858,46.930748653790076
X,Y,Z
18.68324616513128,82.13453641982836,46.946855447707506
X,Y,Z
19.414280919459056,83.41467698296749,46.92598923821883
X,Y,Z
20.129186485077,84.680257415842,46.92810780351712
X,Y,Z
20.84390347961397,85.94221747562983,46.92388678420507
X,Y,Z
21.6223394355634,87.27620051483385,46.92482458716242
X,Y,Z
22.392346358531853,88.56994814306168,46.909717542171244
X,Y,Z
23.15215389564722,89.77543659771649,46.89751495905619
X,Y,Z
23.91098284104227,90.97819010974966,46.88297709185697
X,Y,Z
24.658086274090454,92.11935352865359,46.888403084542
X,Y,Z
25.503488316226324,92.960422213854,46.938657492234135
X,Y,Z
26.34976517080196,94.14189189403122,46.95481097099303
X,Y,Z
27.15848900875191,95.19389171895344,46.96015259302869
X,Y,Z
27.982270477862617,96.271960125754,46.96425864188426
X,Y,Z
28.815924192240818,97.46598861196419,46.97445208614044
X,Y,Z
29.711189369154418,98.64864778151225,46.98227802948595
X,Y,Z
30.613196379387798,99.87300425926557,46.97349892532835
X,Y,Z
31.543275175699417,101.11320308010322,46.98145384226672
X,Y,Z
32.44209289498047,102.29716650570342,46.97833724837979
X,Y,Z
33.3542468425281,103.51527279731293,46.97979443839155
X,Y,Z
34.30226422509717,104.76362113368533,46.98585312968633
X,Y,Z
35.182739237910944,105.94055757318105,47.0179960496273
X,Y,Z
36.110581782155684,107.11900013132481,47.041414479598735
X,Y,Z
37.064775662618786,108.29252293607642,47.04212163657315
X,Y,Z
38.04873207251939,109.50020089751868,47.04128729903729
X,Y,Z
39.03606449664767,110.6310427537316,47.03325236323965
X,Y,Z
40.13638853961988,111.83282499981658,47.08290373444407
X,Y,Z
41.13531686367349,112.9660987494951,47.121755476151435
X,Y,Z
42.16426206490854,114.13019384621187,47.13434706944382
X,Y,Z
43.22059358942151,115.34074021595853,47.15965450746028
X,Y,Z
44.25998124595967,116.44670435147832,47.20229656061319
X,Y,Z
45.37042611131229,117.66333747525645,47.22385725683651
X,Y,Z
46.453356000504,118.77314965725331,47.266271648858414
X,Y,Z
47.57291585591448,119.87901514299276,47.31698100321753
X,Y,Z
48.70337266552731,120.93354469550489,47.36201543948755
X,Y,Z
49.8670267904499,122.01170969031783,47.394305083089236
X,Y,Z
51.1083710431487,123.21859714369333,47.41146410057055
X,Y,Z
52.1907621020581,124.21022554406863,47.41528832709692
X,Y,Z
53.41529283554769,125.37159309971517,47.43480727767743
X,Y,Z
54.63317173673579,126.41988655576213,47.501227247350755
X,Y,Z
55.83970830778674,127.4290317552024,47.51813730869994
X,Y,Z
56.926094679554744,128.09760165575148,47.55572291496747
X,Y,Z
58.01801408287344,128.7137995029769,47.52861654793681
X,Y,Z
59.303525026390275,129.66578472363494,47.49782350685603
X,Y,Z
60.56220478832275,130.61839148676754,47.46033486495606
X,Y,Z
61.704806055909756,131.3568120108796,47.436299809041465
X,Y,Z
62.852313551852006,132.0361032795827,47.437910714306426
X,Y,Z
64.00178551942237,132.7463342578356,47.42532899334971
X,Y,Z
65.2823305056227,133.66606422716467,47.394205465023546
X,Y,Z
66.52309335080524,134.56090463496508,47.337638406183906
X,Y,Z
67.85359283837198,135.5175504281221,47.36807267974724
X,Y,Z
69.29813227653668,136.57036380437253,47.36700934197817
X,Y,Z
70.7249160387293,137.58024423765985,47.370825440871464
X,Y,Z
72.07338890674357,138.53613848630718,47.39642205856534
X,Y,Z
73.52853494430492,139.52126381409562,47.404514459500035
X,Y,Z
74.99276391321554,140.4855748168878,47.40334460545024
X,Y,Z
76.29350585593703,141.31350127544448,47.38893850623309
X,Y,Z
77.85993839430228,142.32221804572052,47.41154649088411
X,Y,Z
79.4030042088413,143.28918197625916,47.44057664597252
X,Y,Z
80.72966692275939,144.1027636005791,47.49460417501133
X,Y,Z
82.16843432456724,144.97287618568507,47.55284547763622
X,Y,Z
83.50778977020903,145.70947596770975,47.63388720259438
X,Y,Z
84.91075802058825,146.45219437410364,47.64868553557758
X,Y,Z
86.25712593715792,147.13532618589457,47.703256813566696
X,Y,Z
87.74370165919231,148.00051942585654,47.735977633131135
X,Y,Z
89.32911436724989,148.91953391585878,47.759831470035806
X,Y,Z
90.88453890234813,149.73206546827984,47.78126858036645
X,Y,Z
92.28532678411116,150.35616868102247,47.794834390731054
X,Y,Z
93.78639105331372,151.08605856999833,47.81978342468992
X,Y,Z
95.34205806164327,151.82092378416422,47.848957936550256
X,Y,Z
96.92207950954294,152.61216858380925,47.863215973257255
X,Y,Z
98.36524585059296,153.29738325617961,47.89888721772406
X,Y,Z
99.88865491725527,154.00985616052077,47.91250842291704
X,Y,Z
101.44767240928557,154.66095057839237,47.94067019297164
X,Y,Z
102.93719159994534,155.24478842390488,47.98084136000303
X,Y,Z
104.56566478800298,155.92714587650386,47.99417619833287
X,Y,Z
106.22452384842626,156.6298134992057,48.01869612533046
X,Y,Z
107.9064279967051,157.334993627287,48.05120914300398
X,Y,Z
109.54116124913503,157.93120081937263,48.076609148184005
X,Y,Z
111.1535269585638,158.50203505817228,48.121773311403324
X,Y,Z
112.89682961226207,159.11542044828892,48.127169052532594
X,Y,Z
114.50424421562661,159.64659426560553,48.13930918619834
X,Y,Z
116.13230417831149,160.1349570316835,48.17888815062087
X,Y,Z
117.7896564787389,160.6509672511957,48.17986002486598
X,Y,Z
119.51375011896572,161.20612132695092,48.20281517025766
X,Y,Z
121.18288924926736,161.61858787674592,48.24356690384416
X,Y,Z
122.95169286779308,162.13981915410008,48.23550470394976
X,Y,Z
124.56330956998598,162.53765430454538,48.242822185731285
X,Y,Z
126.25741438776916,162.9679982068256,48.20788383486388
X,Y,Z
127.9647286153572,163.38830738656605,48.19776994324594
X,Y,Z
129.75282897131828,163.86527555694153,48.20088843170326
X,Y,Z
131.56300057196546,164.32763326539776,48.20743005705361
X,Y,Z
133.4387338307981,164.79092963825497,48.225429716874594
X,Y,Z
135.39997546240377,165.27846702163112,48.251450727356534
X,Y,Z
137.39185803561844,165.74116710083703,48.28037881247435
X,Y,Z
139.72748789588934,166.42328279865382,48.359304260046116
X,Y,Z
141.90812581258402,167.0141383397268,48.4438931668411
X,Y,Z
143.8739148800418,167.4350744504737,48.4731165554438
X,Y,Z
146.23735252238262,168.11617018672342,48.655809671561336
X,Y,Z
148.28359189120343,168.52409388793978,48.69692066779407
X,Y,Z
150.37706499271528,168.89334590527642,48.728186299406616
X,Y,Z
152.28473289391792,169.15758694046943,48.74618046616562
X,Y,Z
154.31440662992748,169.4673294734586,48.767461830302906
X,Y,Z
156.42733848835033,169.70290420258905,48.79426781946292
X,Y,Z
158.5283502759464,169.8683441586059,48.790014957710106
X,Y,Z
160.47418209607247,169.897683582786,48.79287238310073
X,Y,Z
162.6182224828586,170.02374172630968,48.80264876777934
X,Y,Z
164.70379411710528,170.1189995822797,48.80925941026631
X,Y,Z
166.793382034607,170.16661174224117,48.8000780178531
X,Y,Z
168.5327001420298,170.1540546700072,48.791868805296694
X,Y,Z
170.5395839551421,170.13109047694883,48.765423986704725
X,Y,Z
172.53061563020512,170.08112265424003,48.706609119969706
X,Y,Z
173.59512765256673,169.61647633202728,48.70097044526792
X,Y,Z
175.0976017847776,169.4353376031148,48.65678662870535
X,Y,Z
177.05060786795477,169.272201407311,48.62486222074838
X,Y,Z
179.00191736063854,169.14995403732397,48.59988561900985
X,Y,Z
180.71197160651707,168.98733536470502,48.561263739027034
X,Y,Z
182.44243059082314,168.84727942535417,48.548166237680434
X,Y,Z
184.18824590188174,168.7255741388138,48.54042518192509
X,Y,Z
186.1786709330948,168.57224876823807,48.556278828451944
X,Y,Z
188.28710717870507,168.53266759105372,48.60084714191816
X,Y,Z
190.39788281273607,168.4265201898528,48.6673686070137
X,Y,Z
192.40004669992234,168.27960346420383,48.6962258331384
X,Y,Z
194.33898856890832,168.13254759991403,48.74388637762232
X,Y,Z
196.6701814765426,168.03067811698244,48.83072470122537
X,Y,Z
198.69942891210738,167.82162371886278,48.88439255441235
X,Y,Z
200.5058630899988,167.54833678420707,48.917580269391195
X,Y,Z
202.35823731211437,167.21914170586558,48.916549481265626
X,Y,Z
204.4131957226724,166.91144572409422,48.944390987071365
X,Y,Z
206.50716227314362,166.5754683119257,48.968932096205755
X,Y,Z
208.55701150627021,166.22651721557327,48.99387434208679
X,Y,Z
210.70013279864884,165.89404980595668,49.03932392237805
X,Y,Z
212.88436060694454,165.5669828596788,49.12644542734633
X,Y,Z
214.7238955007157,165.0935254147167,49.08043485880331
X,Y,Z
216.7705732180644,164.63006298915548,49.078139983424826
X,Y,Z
218.77825936399847,164.12820578011903,49.070882365622396
X,Y,Z
220.82425146830525,163.6533942973985,49.048809209297005
X,Y,Z
222.8855321925142,163.11717831645555,49.027965056312745
X,Y,Z
224.87997911807494,162.54766521868035,49.01992381819144
X,Y,Z
227.0563753171761,162.0136589704267,49.03771061076473
X,Y,Z
229.19875105647884,161.45649385684465,49.05825570180426
X,Y,Z
231.3328251705488,160.8732212985154,49.10772546125746
X,Y,Z
233.42041711280046,160.30358208189116,49.15607442421306
X,Y,Z
235.53981231130027,159.66873824437516,49.21808361517413
X,Y,Z
237.73156116972578,159.03338388994382,49.298828300054915
X,Y,Z
239.91647857694718,158.33811257336484,49.345851679017635
X,Y,Z
241.99855566365164,157.62547400087428,49.379628225329675
X,Y,Z
244.15812739038813,156.91743270219382,49.47267902842143
X,Y,Z
246.44167520312052,156.1229550345932,49.5581014738059
X,Y,Z
248.65606073204378,155.3378456794257,49.6367313042537
X,Y,Z
250.83622496803574,154.53919508691948,49.706007538243675
X,Y,Z
252.91614566781055,153.66891513261962,49.74267983910398
X,Y,Z
254.8950201697807,152.73304128987718,49.76534818581933
X,Y,Z
256.9195053109461,151.77212309488647,49.79584541477973
X,Y,Z
259.09364843992535,150.75716252346143,49.85255997678419
X,Y,Z
261.27394012328006,149.75589852868575,49.92614956796202
X,Y,Z
263.2713853569285,148.7060877242163,49.99067124708613
X,Y,Z
265.38244892839555,147.61526526335575,50.074875182067046
X,Y,Z
267.6301302896233,146.47571768920488,50.12838527294513
X,Y,Z
269.85527994377236,145.33335881706495,50.172481406826954
X,Y,Z
271.8694126987627,144.23502947782004,50.16490581769529
X,Y,Z
273.971324729259,143.00559296256245,50.19510621604668
X,Y,Z
275.8831651544544,141.7963026076251,50.198908912908664
X,Y,Z
277.9572306238974,140.48560151658768,50.23853969214532
X,Y,Z
279.83995614740485,139.187100255526,50.21580108680703
X,Y,Z
281.45979101068025,137.8226576186911,50.22429234687466
X,Y,Z
283.2617130683267,136.38496498075412,50.29565748046892
X,Y,Z
284.9596338518476,135.00210910562902,50.26263433164364
X,Y,Z
286.8101701721118,133.45936824592638,50.2418759441817
X,Y,Z
288.5527838838648,131.90692241320974,50.23376008263278
X,Y,Z
290.3351885918129,130.37494259584977,50.233536537995356
X,Y,Z
292.30279180021034,128.8403985463357,50.324951024935835
X,Y,Z
294.3423644138293,127.23976805701977,50.34828173958784
X,Y,Z
295.98867619886965,125.79800636840235,50.35884112929959
X,Y,Z
298.33548505003967,123.98648220640331,50.437462490860106
X,Y,Z
300.4083230039451,122.34345797493008,50.52614966798051
X,Y,Z
302.3312614305518,120.7329913206395,50.56370339665367
X,Y,Z
304.3188460823305,119.05302015549726,50.612747609486554
X,Y,Z
306.4049094019472,117.27075835291555,50.66942451295802
X,Y,Z
308.33805609671083,115.51078094373455,50.704297160116084
X,Y,Z
309.46361628510033,113.75594239999077,50.51510564242502
X,Y,Z
311.2836127634635,111.93865109327804,50.49858665789901
X,Y,Z
313.1337121514506,110.0256724630167,50.4033188895169
X,Y,Z
313.6583204039508,108.30339804870492,50.2507043453742
X,Y,Z
314.37758813987006,106.39012449077416,50.02072715783701
X,Y,Z
315.051430931171,104.37780899348098,49.776752889411426
X,Y,Z
316.42943331411846,102.24506961309942,49.64836538576454
X,Y,Z
316.8661294626753,100.73434648667522,49.505101092555066
X,Y,Z
317.6834208646685,98.8175566481192,49.34948968327071
X,Y,Z
318.6321789522865,96.94537876390076,49.22575619277523
X,Y,Z
319.1514193029937,95.23348483111218,49.1088581639608
X,Y,Z
320.22272177754206,93.3330388991197,48.99235692407026
X,Y,Z
321.39830550122144,91.28392624807417,48.90380655831369
X,Y,Z
322.45878328082057,89.62119512857316,48.85322192871217
X,Y,Z
323.56192204667957,87.86369543324014,48.794850488034506
X,Y,Z
324.9483493323283,85.88530509736512,48.76538904873563
X,Y,Z
326.2422994308181,83.88901779229242,48.72762030091766
X,Y,Z
327.61409759589577,81.86516123382471,48.760128812770965
X,Y,Z
328.8521240397296,79.94669442119856,48.761583891257466
X,Y,Z
330.2865081197871,77.7734179482757,48.764065148050534
X,Y,Z
331.9304179464007,75.43898135120014,48.81148412626554
X,Y,Z
333.69285631663075,73.01129376664359,48.879426293611246
X,Y,Z
335.0540412094377,70.93082941142399,48.911986657593175
X,Y,Z
336.2725939202894,68.98440950424617,48.94564575052909
X,Y,Z
337.69560579827726,66.77477695681742,49.04338077358057
X,Y,Z
339.08515620687893,64.67846932849274,49.146663882812945
X,Y,Z
340.4163793461097,62.501384408173834,49.25487303562065
X,Y,Z
341.59309021698976,60.041162790211054,49.27794175361644
X,Y,Z
342.7003714597733,57.576855347962464,49.295817695143484
X,Y,Z
